customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3100,Peggy,Wrankling,Female,19,1954-02-09,67.37641800799086,senior cetizen,Recruiter,,Mass Customer,N,No,7
3101,Paxton,Lermit,Male,68,1987-08-27,33.809294720319635,adult,Geological Engineer,Manufacturing,High Net Worth,N,No,12
3102,Paquito,Maitland,Male,37,1990-06-04,31.036691980593606,adult,Assistant Manager,Property,Affluent Customer,N,No,2
3103,Shaylah,Hatchell,Female,5,1953-10-21,67.68052759703195,senior cetizen,Safety Technician II,Retail,Mass Customer,N,No,20
3104,Diahann,Blundan,Female,19,1994-11-30,26.5435412956621,adult,Business Systems Development Analyst,Property,Mass Customer,N,Yes,2
3105,Bryn,Rycraft,Male,88,1965-10-14,55.69148650114155,mid-age adult,Teacher,Health,Mass Customer,N,No,12
3107,Dell,Tremathick,Female,98,1960-08-15,60.858609788812785,senior cetizen,Legal Assistant,,High Net Worth,N,No,9
3108,Trip,Ahmed,Male,94,1967-10-01,53.72710293949771,mid-age adult,Accounting Assistant III,Entertainment,Mass Customer,N,No,10
3109,Jeralee,Domleo,Female,75,1958-06-23,63.00655499429224,senior cetizen,Automation Specialist II,Health,Mass Customer,N,Yes,10
3110,Fabien,Iacapucci,Male,14,1994-02-11,27.3435412956621,adult,Community Outreach Specialist,IT,Affluent Customer,N,Yes,8
3111,Maxwell,Blabber,Male,42,1997-03-11,24.264089240867577,adult,Associate Professor,Financial Services,Mass Customer,N,Yes,4
3112,Terri,Gornal,Male,41,2001-04-22,20.146281021689497,youth,Internal Auditor,Retail,High Net Worth,N,Yes,1
3113,Wenonah,Lethabridge,Female,52,1969-12-06,51.543541295662095,mid-age adult,Teacher,Property,Mass Customer,N,Yes,18
3114,Judah,Prime,Male,48,1974-09-05,46.79285636415525,mid-age adult,Teacher,IT,Mass Customer,N,Yes,18
3115,Rip,Spiers,Male,40,1981-02-26,40.31066458333333,mid-age adult,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8
3117,Nisse,Marriage,Female,68,1995-06-11,26.014774172374427,adult,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6
3118,Cleveland,Coxon,Male,54,1993-01-22,28.398335816210043,adult,Occupational Therapist,Health,High Net Worth,N,No,9
3120,Lauree,O'Donnell,Female,89,1979-02-04,42.37367828196347,mid-age adult,Clinical Specialist,Health,Mass Customer,N,Yes,10
3121,Mahmoud,Batterbee,Male,82,1959-05-11,62.12436321347032,senior cetizen,Data Coordiator,Manufacturing,Mass Customer,N,No,19
3123,Tina,Riggulsford,Female,71,1976-08-17,44.8421714326484,mid-age adult,Dental Hygienist,Health,High Net Worth,N,No,20
3124,Anastasie,Le Grand,Female,73,1981-02-03,40.37367828196347,mid-age adult,Account Executive,Retail,High Net Worth,N,Yes,9
3125,Krystyna,Scarasbrick,Female,2,1978-08-21,42.83121252853881,mid-age adult,Social Worker,Health,High Net Worth,N,Yes,5
3126,Bondon,Deeley,Male,7,1986-10-16,34.67230841894977,adult,Statistician IV,Financial Services,High Net Worth,N,No,12
3127,Tucker,Lewsley,Male,39,1971-01-31,50.39011663812785,mid-age adult,Research Nurse,Health,Mass Customer,N,No,10
3128,Betteanne,Alldread,Female,96,1965-06-26,55.99285636415525,mid-age adult,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16
3129,Leola,Mandrier,Female,44,1955-09-25,65.75176047374428,senior cetizen,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11
3130,Krissy,Robard,Female,53,1971-01-25,50.406554994292236,mid-age adult,VP Product Management,Telecommunications,Mass Customer,N,No,17
3132,Nicko,Artois,Male,33,1975-04-15,46.184637186073054,mid-age adult,Sales Representative,Retail,Mass Customer,N,Yes,7
3133,Eda,MacCheyne,Female,89,1999-05-10,22.099705679223742,youth,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2
3135,Titus,Worsall,Male,83,1962-01-14,59.4421714326484,senior cetizen,Staff Scientist,Financial Services,Mass Customer,N,No,16
3136,Leonardo,Brennon,Male,60,1998-08-25,22.806554994292235,youth,Marketing Manager,Retail,Mass Customer,N,Yes,3
3137,Cathlene,,Female,48,1993-03-13,28.26134951484018,adult,Web Designer III,,Mass Customer,N,No,9
3138,Wait,Pardey,Male,34,1971-02-19,50.338061843607306,mid-age adult,Paralegal,Financial Services,Mass Customer,N,Yes,6
3139,Pail,De Blasi,Male,65,1973-06-13,48.022993350456616,mid-age adult,Paralegal,Financial Services,High Net Worth,N,Yes,17
3140,Britt,Muddimer,Female,2,1985-06-11,36.02025362442922,adult,Legal Assistant,Manufacturing,High Net Worth,N,No,16
3141,Esmaria,Kiernan,Female,92,1995-11-04,25.614774172374428,adult,Associate Professor,Retail,Mass Customer,N,Yes,3
3142,Hubert,Kliner,Male,98,1992-08-04,28.866828966894975,adult,Electrical Engineer,Manufacturing,Mass Customer,N,No,6
3143,Corabelle,Streatfeild,Female,0,1996-10-24,24.6421714326484,adult,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5
3144,Ringo,Everson,Male,94,1978-10-29,42.6421714326484,mid-age adult,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,8
3145,Gar,Barnewille,Male,17,1978-06-17,43.00929472031963,mid-age adult,Paralegal,Financial Services,High Net Worth,N,Yes,7
3146,Fredrika,Kleinmintz,Female,79,1978-01-28,43.39285636415525,mid-age adult,Project Manager,Property,Mass Customer,N,No,15
3148,Berky,Degoix,Male,11,1974-10-09,46.69970567922374,mid-age adult,Human Resources Assistant IV,,High Net Worth,N,Yes,10
3149,Caprice,Pack,Female,31,1980-09-03,40.79285636415525,mid-age adult,Tax Accountant,,Affluent Customer,N,Yes,5
3150,Morissa,Wolfendell,Female,66,1991-10-07,29.694226227168947,adult,Sales Associate,Financial Services,Mass Customer,N,No,5
3152,Lettie,McGenis,Female,6,1999-06-07,22.02299335045662,youth,Teacher,Financial Services,High Net Worth,N,Yes,3
3153,Hannis,Jakubovits,Female,87,1973-12-30,47.475048144977166,mid-age adult,Compensation Analyst,Financial Services,High Net Worth,N,No,15
3154,Angil,Ellesmere,Female,63,1957-11-21,63.592856364155246,senior cetizen,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19
3155,Tiphani,Fritz,Female,88,1976-12-25,44.48600704908676,mid-age adult,Office Assistant I,IT,Affluent Customer,N,Yes,21
3158,Korey,Lansbury,Male,27,1970-05-02,51.140801569634704,mid-age adult,VP Quality Control,Telecommunications,Mass Customer,N,Yes,12
3160,Eadmund,Braycotton,Male,87,1978-07-03,42.96545910388128,mid-age adult,Mechanical Systems Engineer,IT,Mass Customer,N,No,21
3162,Deanne,Delacour,Female,76,1978-02-24,43.31888376141552,mid-age adult,Media Manager IV,Argiculture,Mass Customer,N,Yes,15
3163,Irvine,Mc Mechan,Male,38,1968-06-01,53.05860978881278,mid-age adult,Environmental Specialist,Argiculture,Affluent Customer,N,No,19
3164,Hortensia,Rainger,Female,53,1986-01-14,35.425733076484015,adult,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14
3165,Vyky,Coppen,Female,56,1975-05-18,46.094226227168946,mid-age adult,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10
3166,Bronson,Plowman,Male,96,1955-05-11,66.12710293949772,senior cetizen,Social Worker,Health,Mass Customer,N,No,20
3167,Vernor,Stedall,Male,36,1995-01-20,26.40381526826484,adult,Web Designer IV,Property,Mass Customer,N,No,5
3168,Johan,Dudderidge,Male,89,1976-02-16,45.3435412956621,mid-age adult,Assistant Manager,Health,Affluent Customer,N,No,22
3169,Maxim,Chavrin,Male,96,1964-01-12,57.447650884703194,mid-age adult,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,19
3170,Bethanne,Kytter,Female,67,1968-01-26,53.406554994292236,mid-age adult,Nurse Practicioner,Entertainment,Mass Customer,N,No,11
3171,Leif,,Male,36,1967-05-23,54.08600704908675,mid-age adult,Account Coordinator,Financial Services,Affluent Customer,N,Yes,10
3173,Angelo,,Male,55,2001-10-10,19.677787871004565,youth,Computer Systems Analyst I,Health,Mass Customer,N,Yes,1
3174,Odele,Blackmore,Female,67,1976-11-16,44.592856364155246,mid-age adult,Research Associate,Financial Services,Affluent Customer,N,No,9
3175,Alphard,Cradduck,Male,82,1984-12-30,36.46682896689497,adult,Operator,Health,Mass Customer,N,No,16
3176,Rafe,Antoniak,Male,60,1977-12-04,43.543541295662095,mid-age adult,Physical Therapy Assistant,,Affluent Customer,N,No,16
3177,Titos,Scanes,Male,93,1978-05-07,43.12162348744292,mid-age adult,Database Administrator IV,,Affluent Customer,N,No,6
3178,Gan,Marrion,Male,21,1971-09-28,49.73258239155251,mid-age adult,VP Quality Control,Retail,Mass Customer,N,Yes,9
3179,Jarid,Redwood,Male,87,1979-11-04,41.62573307648402,mid-age adult,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17
3180,Gage,,Male,96,1974-06-14,47.02025362442922,mid-age adult,Business Systems Development Analyst,IT,Mass Customer,N,Yes,19
3181,Ferd,Chominski,Male,39,1976-09-29,44.72436321347032,mid-age adult,Senior Editor,Financial Services,High Net Worth,N,No,6
3183,Craig,Phethean,Male,64,1974-06-19,47.00655499429224,mid-age adult,Junior Executive,Health,Mass Customer,N,No,14
3184,Marlee,Brundle,Female,2,1976-11-08,44.614774172374425,mid-age adult,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7
3185,Duky,Crichley,Male,25,1956-01-18,65.43669198059361,senior cetizen,Senior Financial Analyst,Financial Services,Mass Customer,N,No,10
3187,Samuele,Roycroft,Male,75,1974-05-12,47.11066458333333,mid-age adult,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,14
3188,Boyd,,Male,94,1999-07-07,21.9408015696347,youth,Actuary,Financial Services,Mass Customer,N,No,1
3189,Abbott,Knaggs,Male,40,1963-03-01,58.31614403538813,mid-age adult,Environmental Specialist,Financial Services,Mass Customer,N,No,11
3191,Bobbette,Amps,Female,29,1959-07-08,61.96545910388128,senior cetizen,Director of Sales,Financial Services,Affluent Customer,N,Yes,12
3192,Illa,Klemenz,Female,37,1968-09-18,52.759979651826484,mid-age adult,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,16
3193,Augusta,Henryson,Female,6,1978-07-04,42.96271937785388,mid-age adult,Web Designer IV,Property,High Net Worth,N,No,7
3194,Hakeem,Bernardinelli,Male,38,1978-03-11,43.27778787100456,mid-age adult,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11
3195,Vickie,West,Female,4,1981-03-30,40.22299335045662,mid-age adult,Tax Accountant,Manufacturing,Mass Customer,N,No,18
3196,Teddi,Adcocks,Female,11,1977-08-04,43.877787871004564,mid-age adult,Engineer IV,Health,Mass Customer,N,No,8
3197,Stern,Ilyenko,Male,83,1976-02-18,45.338061843607306,mid-age adult,Environmental Specialist,Health,High Net Worth,N,No,14
3198,Dur,Knappen,Male,66,1997-08-02,23.86956869292237,youth,Media Manager III,Manufacturing,Mass Customer,N,Yes,1
3199,Florry,Neasam,Female,98,1969-08-31,51.809294720319635,mid-age adult,Product Engineer,,Mass Customer,N,Yes,15
3200,Marna,,Female,51,1995-11-03,25.617513898401825,adult,Environmental Tech,Manufacturing,Mass Customer,N,No,1
3201,Zed,Blanckley,Male,61,2000-03-31,21.206554994292237,youth,Assistant Professor,Financial Services,Mass Customer,N,Yes,1
3202,Garry,Gadson,Male,74,1994-09-10,26.765459103881277,adult,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2
3203,Swen,Merioth,Male,25,1985-02-05,36.36545910388128,adult,GIS Technical Architect,,Affluent Customer,N,Yes,7
3204,Ibby,Beedon,Female,51,1994-11-26,26.554500199771688,adult,Media Manager III,Health,Mass Customer,N,Yes,4
3205,Egan,Flockhart,Male,35,1959-04-20,62.18189746004566,senior cetizen,Account Executive,,Mass Customer,N,No,20
3206,Elbertine,Trewin,Female,32,1995-03-23,26.23395225456621,adult,Financial Advisor,Financial Services,Mass Customer,N,No,1
3208,Jeanne,O'Meara,Female,53,1967-02-06,54.376418007990864,mid-age adult,VP Marketing,,High Net Worth,N,No,15
3209,Clarie,Markushkin,Female,10,1964-03-28,57.239431706621005,mid-age adult,Civil Engineer,Manufacturing,Affluent Customer,N,No,15
3210,Stella,Abreheart,Female,80,1988-02-01,33.376418007990864,adult,Junior Executive,Manufacturing,Mass Customer,N,No,1
3211,Betsy,Cosh,Female,52,1993-06-12,28.01203444634703,adult,Automation Specialist II,Health,High Net Worth,N,Yes,7
3212,Corella,Bartomeu,Female,62,1981-01-15,40.425733076484015,mid-age adult,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13
3214,Cindelyn,Balas,Female,2,1993-01-21,28.40107554223744,adult,Software Engineer III,Financial Services,Mass Customer,N,Yes,9
3215,Wolfgang,Raffles,Male,14,1976-09-28,44.72710293949771,mid-age adult,General Manager,,Mass Customer,N,Yes,7
3216,Edgar,Ordish,Male,59,1998-05-08,23.105185131278535,youth,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1
3217,Lorena,Titterrell,Female,95,1968-03-12,53.28052759703196,mid-age adult,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8
3218,Conny,Starbeck,Female,38,1976-02-12,45.354500199771685,mid-age adult,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22
3219,Denyse,Scutts,Female,94,1998-01-06,23.439431706621,youth,Web Developer III,Financial Services,Mass Customer,N,No,3
3220,Hunt,Linn,Male,53,1972-07-26,48.905185131278536,mid-age adult,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11
3221,Brigid,Quigley,Female,59,1959-09-25,61.74902074771689,senior cetizen,Internal Auditor,Property,High Net Worth,N,Yes,11
3224,Darell,Mulqueeny,Female,67,1996-03-12,25.26134951484018,adult,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3
3225,Durante,Reddan,Male,19,1980-06-19,41.00107554223744,mid-age adult,Chief Design Engineer,Health,Mass Customer,N,Yes,4
3228,Margette,Donaghie,Female,36,1964-08-16,56.853130336757985,mid-age adult,Social Worker,Health,Mass Customer,N,No,13
3229,Carrol,Gheorghie,Male,69,1964-10-18,56.68052759703196,mid-age adult,Sales Representative,Retail,High Net Worth,N,Yes,6
3230,Calida,Clardge,Female,31,1970-02-14,51.35176047374429,mid-age adult,Executive Secretary,Financial Services,Mass Customer,N,No,12
3232,Rose,Milsom,Female,7,1993-10-10,27.683267323059358,adult,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9
3233,Xever,Feeley,Male,7,1959-01-06,62.46682896689497,senior cetizen,Tax Accountant,Financial Services,Mass Customer,N,Yes,17
3234,Mata,Hoggan,Male,35,1987-04-15,34.17641800799087,adult,Safety Technician II,Manufacturing,Mass Customer,N,Yes,19
3235,Leif,Woolfall,Male,88,1965-05-15,56.10792485730593,mid-age adult,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12
3237,Astrid,Sumnall,Female,94,1964-08-15,56.855870062785385,mid-age adult,Assistant Manager,Manufacturing,Mass Customer,N,No,13
3238,Sauveur,Edmands,Male,23,1977-07-20,43.91888376141552,mid-age adult,Executive Secretary,Retail,Mass Customer,N,No,14
3239,Wendi,Hew,Female,15,1971-12-06,49.543541295662095,mid-age adult,Staff Scientist,Health,High Net Worth,N,No,5
3240,Ryon,Elsay,Male,90,1976-09-04,44.79285636415525,mid-age adult,Chief Design Engineer,,Mass Customer,N,Yes,6
3241,Milt,Erett,Male,34,1979-10-29,41.6421714326484,mid-age adult,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16
3242,Lib,Schohier,Female,4,1958-03-07,63.30244540525114,senior cetizen,General Manager,Manufacturing,Affluent Customer,N,Yes,14
3243,Tim,Besset,Male,24,1973-05-19,48.09148650114155,mid-age adult,Media Manager I,Health,Mass Customer,N,No,7
3244,Rosene,Bullar,Female,24,1959-05-08,62.13258239155251,senior cetizen,Systems Administrator I,Financial Services,Mass Customer,N,No,13
3245,Wainwright,Succamore,Male,86,1959-03-27,62.24765088470319,senior cetizen,Graphic Designer,IT,High Net Worth,N,No,7
3246,Norene,Merle,Female,73,1968-05-20,53.09148650114155,mid-age adult,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4
3247,Bellanca,Raymond,Female,0,1985-04-09,36.19285636415525,adult,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5
3248,Alastair,Van der Beken,Male,32,1957-05-15,64.11340430936073,senior cetizen,Programmer Analyst II,,Affluent Customer,N,No,5
3249,Cortney,Leet,Female,46,1981-08-23,39.82299335045662,mid-age adult,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14
3251,Cammie,Edridge,Female,95,1976-08-27,44.81477417237443,mid-age adult,Safety Technician II,Financial Services,High Net Worth,N,Yes,8
3252,Alexia,McTerrelly,Female,59,1987-06-15,34.00929472031963,adult,GIS Technical Architect,,High Net Worth,N,Yes,14
3253,Bernadine,Shakeshaft,Female,42,1990-02-10,31.349020747716892,adult,Cost Accountant,Financial Services,High Net Worth,N,Yes,7
3254,Lissy,Paliser,Female,8,2001-05-22,20.064089240867578,youth,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1
3256,Collen,Kew,Female,76,1986-02-06,35.36271937785388,adult,Professor,Financial Services,Affluent Customer,N,No,6
3257,Travis,Hulatt,Male,64,1980-05-07,41.118883761415525,mid-age adult,Senior Editor,,Mass Customer,N,Yes,10
3258,Hettie,Godden,Female,77,1978-12-10,42.527102939497716,mid-age adult,Sales Representative,Retail,Mass Customer,N,Yes,18
3259,Rabi,,Male,74,1953-11-04,67.6421714326484,senior cetizen,Quality Control Specialist,,High Net Worth,N,No,10
3260,Kelsy,Rao,Female,6,1979-05-30,42.05860978881278,mid-age adult,Research Associate,Telecommunications,High Net Worth,N,No,11
3262,Maynord,L'Episcopi,Male,65,1959-10-14,61.69696595319635,senior cetizen,Product Engineer,Entertainment,Mass Customer,N,No,12
3263,Quentin,Forte,Female,37,1981-08-21,39.82847280251141,mid-age adult,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5
3265,Isaak,Higounet,Male,64,1967-06-02,54.05860978881278,mid-age adult,Clinical Specialist,Health,High Net Worth,N,No,11
3266,Lambert,Edser,Male,68,1995-05-21,26.07230841894977,adult,Account Representative III,,Mass Customer,N,Yes,5
3268,Estelle,Sam,Female,93,1986-05-31,35.05039061073059,adult,General Manager,Manufacturing,Mass Customer,N,No,20
3269,Kalvin,Paskin,Male,96,1994-12-01,26.540801569634702,adult,GIS Technical Architect,,Mass Customer,N,No,1
3270,Tracey,Redsull,Male,47,1957-04-12,64.20381526826483,senior cetizen,Administrative Officer,Financial Services,Mass Customer,N,Yes,5
3271,Daisi,Philip,Female,21,1986-04-18,35.168198829908675,adult,Chief Design Engineer,Property,High Net Worth,N,Yes,16
3272,Bar,Frankcom,Male,75,1993-06-04,28.03395225456621,adult,Payment Adjustment Coordinator,,Affluent Customer,N,No,9
3273,Darline,Alpes,Female,72,1978-05-17,43.094226227168946,mid-age adult,General Manager,Entertainment,Mass Customer,N,No,11
3275,Lela,Carrell,Female,24,1975-10-22,45.664089240867575,mid-age adult,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6
3276,Goddart,Pavelin,Male,10,1979-04-18,42.17367828196347,mid-age adult,Legal Assistant,,High Net Worth,N,No,3
3277,Demetris,Shapcote,Male,92,1962-04-20,59.17915773401826,senior cetizen,Computer Systems Analyst I,,Affluent Customer,N,No,10
3278,Marcel,Eddolls,Male,66,1982-06-22,38.99285636415525,adult,VP Product Management,Financial Services,Affluent Customer,N,No,9
3279,Morgun,Razoux,Male,55,1959-02-18,62.34902074771689,senior cetizen,Staff Scientist,Financial Services,Mass Customer,N,No,14
3280,Micki,McNamara,Female,49,1987-05-02,34.12984266552511,adult,General Manager,Financial Services,Mass Customer,N,Yes,21
3281,Peg,Cliff,Female,67,1998-02-22,23.31066458333333,youth,Administrative Assistant III,,Mass Customer,N,No,4
3282,Helga,Nuzzi,Female,8,1959-04-24,62.17093855593607,senior cetizen,Clinical Specialist,Health,High Net Worth,N,No,13
3283,Rowe,Barbary,Female,46,1979-01-15,42.428472802511415,mid-age adult,Administrative Officer,Property,Mass Customer,N,Yes,6
